traceId,traceLatency,media-service_UploadMedia_1,compose-post-service_UploadMedia_2,user-service_UploadUserWithUserId_3,compose-post-service_UploadCreator_4,post-storage-service_StorePost_5,post-storage-service_MongoInsertPost_6,nginx-web-server_/wrk2-api/post/compose_7,nginx-web-server_/wrk2-api/post/compose_8,nginx-web-server_ComposePost_9,unique-id-service_UploadUniqueId_10,text-service_UploadText_11,compose-post-service_UploadUniqueId_12,url-shorten-service_UploadUrls_13,user-mention-service_UploadUserMentions_14,compose-post-service_UploadText_15,compose-post-service_RedisHashSet_16,compose-post-service_RedisHashSet_17,compose-post-service_RedisHashSet_18,compose-post-service_UploadUrls_19,compose-post-service_UploadUserMentions_20,compose-post-service_RedisHashSet_21,compose-post-service_RedisHashSet_22,compose-post-service_RedisHashSet_23,user-timeline-service_WriteUserTimeline_24,user-timeline-service_MongoInsert_25,user-timeline-service_RedisUpdate_26
029a96c78efe8b3c,59227,1355,724,1313,675,769,710,59227,58465,58271,1206,57080,641,1085,53030,54043,679,621,614,431,50949,384,50916,50790,1713,983,656
1e69be3bd99867eb,78319,72095,71238,71848,71168,613,559,78319,77592,77410,71646,76123,70838,70612,70478,3416,71173,71091,70799,69899,68417,69866,68371,579,1491,803,618
961c94d75a91aa2e,10368,1654,762,1403,746,762,696,10368,9396,9036,1194,7061,501,1354,2701,3554,712,703,450,616,682,556,644,402,1893,1265,543
08634fcedfe8f031,9291,1620,848,1554,853,836,778,9291,9135,8920,1267,7544,695,1262,2719,4226,807,821,658,560,725,508,687,813,1847,1087,674
5923a80a6178bb37,13202,6806,5853,6554,5906,781,722,13202,12792,12592,6786,11372,3027,5788,5623,3646,5797,5859,2989,756,765,710,728,607,1754,1111,579
2a555b8bf2196f6a,101520,1295,585,1370,764,688,633,101520,100385,100187,1153,98990,593,1127,94633,95788,544,662,560,518,92482,475,92381,648,1789,1163,544
3ab468c209f5d675,9444,1561,786,1430,622,738,679,9444,8642,8445,1202,7016,565,1288,2853,3857,729,583,527,466,720,416,682,637,1764,1058,637
bad85a0876a36d81,21993,1515,766,1421,825,666,608,21993,21442,21236,1436,20037,747,1270,2534,16902,722,785,713,600,488,533,453,515,1584,1000,503
09e133365d18c1e3,37569,30671,29814,30606,29867,766,707,37569,37510,37326,30478,36080,29779,29978,29908,3695,29764,29760,29750,29275,27426,29217,27352,638,1649,986,586
1766cea21d5eefea,100064,1319,718,1400,758,743,689,100064,99519,99273,1469,98069,701,1143,93866,94636,673,725,666,464,91821,426,91782,91633,1677,1007,598
f9c604774f7d9305,8841,1575,813,1436,700,759,702,8841,8489,8246,1242,7117,569,1449,2753,3645,769,664,529,512,670,464,633,516,1740,1098,563
24d75c4656eb1bd7,94929,86238,85470,1435,854,742,683,94929,93602,93422,87224,92227,1059,86156,86189,4127,85380,815,1012,85282,84007,85231,83957,838,1591,969,549
ed33192ca346a3df,9036,1417,717,1275,597,707,645,9036,8454,8164,1399,6938,537,1299,2481,3696,670,547,500,607,509,557,475,582,1853,1237,543
535ef2bd9daa92bc,90828,1509,913,1490,867,686,631,90828,90284,90093,1535,88908,898,1263,2502,85862,870,830,863,700,551,657,513,82551,1674,1071,531
d02b37a54f5b6428,8785,1637,920,1240,652,668,611,8785,8286,8080,1461,6854,674,1347,2983,3562,872,613,634,582,857,426,828,554,1660,1026,566
10954a4122c22823,100073,1411,764,1266,683,779,720,100073,99362,99112,1236,97705,588,1398,2624,94431,688,639,553,559,639,500,594,461,1724,1101,541
99acfe0ecb5fc03f,29310,1732,950,1422,755,675,618,29310,28576,28326,1504,26977,735,20915,20958,4040,903,716,700,20003,18607,19964,18565,660,2042,1389,573
9b4b7509c00d90a1,9417,1763,1007,1591,925,671,615,9417,8615,8380,1701,7011,1021,1187,4647,3887,967,881,982,550,2547,518,2508,830,1569,914,578
b6a2fba0ded4f938,86138,80193,79568,80018,79315,492,436,86138,86060,85901,80169,84517,79331,79345,79057,3122,79484,79283,79289,1141,76910,1048,76868,500,1379,923,380
eff4ded18459afef,90838,1544,874,1311,628,538,485,90838,90114,89921,1486,88668,815,1149,87306,3479,788,581,756,500,680,463,647,634,1465,781,603
e11178d6b7eb9206,26958,21875,21069,21526,20821,541,482,26958,26840,26690,22010,25637,21338,20823,20889,2948,21022,20773,21291,20162,18802,20122,18731,483,1209,743,389
83228f01faf5c507,168344,65240,64278,64928,64129,829,768,168344,167932,167718,65093,166351,61494,63842,64000,100458,64103,64091,61442,845,1114,799,1047,554,1941,1089,757
606dee731aaf84bd,100640,1258,685,1342,701,697,640,100640,99259,99035,1497,98114,785,1156,2657,94786,643,662,746,487,640,435,604,703,1646,1042,507
2f287e94887d63ed,8366,1927,956,1500,753,692,643,8366,8191,7986,1442,6629,762,1170,2416,3589,917,714,667,481,500,437,457,556,1637,967,591
f8ce91860260706d,79147,1684,923,71299,70553,717,660,79147,78663,78408,70990,76589,70230,70758,70461,3789,878,70501,70188,69975,68280,69928,68234,638,1764,1132,558
01164bdd4c2d697a,9633,1663,819,1232,617,601,549,9633,8901,8684,1387,7496,597,1389,3147,4012,772,577,529,733,829,691,786,791,1608,903,635
e7671d29faa6fe41,100274,1344,584,1151,542,811,752,100274,99410,99224,1491,98305,729,91895,2621,4140,538,503,697,398,616,364,567,824,2006,1314,621
574e45f073343b33,9933,1461,719,1302,538,726,668,9933,9312,8976,1186,7207,548,1304,2492,3939,674,506,518,463,679,416,642,636,1823,1075,672
43766b2f6af2d9ac,101155,1558,927,1450,862,773,715,101155,100238,100005,1313,98868,713,93223,93811,3608,875,822,677,92497,91681,92447,91637,540,1665,955,630
c8f21197379e5a3b,201702,1429,711,95885,94976,773,716,201702,200194,199968,95691,198672,94720,95501,95296,101055,667,94889,94672,94640,92576,94597,92535,538,1715,1152,483
bba71f5582f9440b,9466,1527,892,1375,796,696,630,9466,8531,8315,1652,7039,889,1370,2553,3599,848,761,799,583,623,486,584,594,1571,849,639
39c568e978f28fb1,216147,1267,700,1163,646,112804,112740,216147,215976,215745,1269,214497,735,1339,98765,211075,646,595,628,534,96626,483,96597,96444,1608,1054,466
6b50b4da3a008e7d,100645,92809,92009,92748,91961,613,563,100645,99530,99116,93011,97385,92330,92054,91924,3436,91961,91926,92288,91211,89851,91176,89812,605,1578,1042,457
c84a8f598180dc2a,77827,1824,1049,1605,878,770,710,77827,77115,76899,1700,75693,898,1484,2722,72045,916,826,821,519,684,473,643,600,1618,1001,542
ee7ffc0206c952b1,41691,1546,820,1548,835,733,676,41691,40778,40563,1497,39325,776,1303,35127,35933,778,729,740,557,33005,511,32954,33050,1617,1025,517
af114612fa4069bf,9503,1269,649,1281,659,731,670,9503,8760,8552,1333,7355,660,1510,2815,3752,607,606,619,641,642,586,610,556,1603,971,563
2dfe14e2bb169eb8,9394,1474,750,1174,576,674,619,9394,9291,8838,1024,7038,422,1400,2608,3713,705,533,388,766,581,730,554,475,1976,1223,670
8f791b9c285fdc57,101606,1053,524,1044,520,727,667,101606,101141,100947,1133,99635,509,1202,94504,95836,478,480,465,511,92383,460,92342,92708,1765,1038,648
74cf980d13c58a1a,94391,86356,85632,86327,85581,644,589,94391,93315,93104,86820,92001,86181,85920,85919,4123,85584,85546,86085,85213,1091,85147,1025,704,1775,1091,614
4a0659d4956edfb8,104427,1443,805,1503,747,762,701,104427,103353,103131,1421,102052,617,1186,97430,98651,753,708,577,441,95071,402,95031,95428,1749,1148,524
dec7bbc2e358c9d7,102308,93597,92847,93389,92577,850,781,102308,101254,100896,93262,98973,92578,92626,92219,4347,92791,92498,92525,91933,90131,91879,90098,754,2049,1386,565
46e2fbef33ecd67d,94529,1047,520,1142,703,669,612,94529,93569,93433,1253,92283,627,954,2302,89355,481,663,595,453,550,421,512,525,2078,1205,782
291d0063a73be47f,142364,40000,39209,40814,40031,627,574,142364,141701,141488,40457,140163,39760,39724,39584,98470,39159,39984,39719,38806,37365,38723,37320,581,1669,914,681
fff77f19175a02d9,199202,94376,93586,94179,93668,789,679,199202,197946,197715,94313,196456,92456,93175,92931,101288,93280,93598,92426,90943,1133,90883,1093,97722,1843,1223,542
651e10a9246d1540,26393,1583,862,1558,786,713,653,26393,25340,25125,1502,23816,735,1174,2449,20411,815,706,695,455,523,405,487,515,1677,1064,538
459dc897d231c454,34187,1454,778,1401,792,629,572,34187,33633,33432,1366,32091,584,1313,2506,28686,731,733,529,690,516,651,492,516,1807,1077,650
b059bcd363ed06fd,169797,63184,62399,63261,62613,868,808,169797,168947,168791,63147,167162,62459,62412,63065,102368,62350,62575,62421,60785,16883,60743,16852,98634,1948,1286,574
0f0beb4a66935a60,96985,1460,725,1744,1058,725,668,96985,96250,96027,1518,94777,825,1266,2480,91661,678,1005,789,566,494,511,456,438,2031,1292,664
7c95f66b8fdcfaa0,104386,1569,814,1266,653,727,667,104386,103394,103143,1407,102111,843,95863,95628,4075,763,612,807,94945,93698,94874,93658,748,1977,1288,615
d33bede22552fe76,198054,96290,95475,96378,95591,646,587,198054,197310,197110,96522,195890,95753,95764,95923,3468,95381,95544,95699,95027,93660,94983,93611,583,1523,831,625
857073797105aee2,199172,1348,601,1237,605,696,641,199172,198101,197914,1435,196814,664,93346,93043,101314,554,563,620,92523,544,92482,510,466,1887,1165,639
bf708690378984d8,141114,37911,36933,38140,37418,671,617,141114,140873,140681,38329,139454,35595,36329,36075,100542,36887,37332,35424,1051,817,937,775,454,1817,1031,693
cc9857e1dd9b52d6,192477,91452,90671,90977,90362,616,563,192477,191735,191537,91115,190528,90262,90713,90506,97731,90621,90315,90203,89974,1029,89929,995,557,1469,1023,376
323dc8207af8aa36,141964,38326,37568,37978,37387,762,706,141964,141055,140861,37878,139583,37072,37169,37344,100498,37517,37339,37040,36149,1236,36078,1180,576,1742,1086,582
74558731ae44398d,158334,58279,57568,57897,954,752,686,158334,158236,158042,57927,156720,56077,57089,155505,97663,57517,915,56034,1207,884,1149,840,489,1098,695,330
e61f3cb913381423,199555,1107,630,1063,592,796,736,199555,198462,198309,1027,197345,574,1562,94656,193510,591,542,543,677,92895,618,92852,92382,1333,805,374
5a987d73ac5d26d1,8972,1721,963,1635,1039,776,718,8972,8606,8409,1580,7161,807,1324,3004,3724,920,998,770,631,843,554,815,547,1639,1070,493
cde10b0d03dd57e5,28912,1512,882,1489,875,865,804,28912,28364,28118,1387,26669,672,1220,2344,23141,843,800,636,572,452,525,419,19375,1892,1250,542
08d8869e52d4c31a,88827,84051,83175,1441,783,761,703,88827,88366,88178,1422,86932,741,1300,2772,4041,83134,740,718,610,660,561,635,672,1916,1186,626
4faf6e70bd8ea894,102997,94104,93381,94027,93438,823,760,102997,101626,101383,94527,100336,93854,93817,93770,4520,93314,93393,93791,1110,1030,1020,986,776,2062,1310,675
352d4e0bdbc45875,9333,1819,1088,1410,812,682,620,9333,8868,8664,1417,6903,668,1235,2813,3529,1043,773,632,484,732,447,698,478,1683,1026,582
0e97a50499c03744,8688,1734,959,1609,817,671,615,8688,8505,8296,1346,6835,704,1304,2586,3671,907,774,662,488,715,446,677,581,1632,868,695
bf025564198658aa,87779,1507,716,1422,727,707,654,87779,87213,87029,1423,85778,606,79670,2721,3990,674,678,532,79011,439,78973,405,806,1806,1055,679
9199eca744f42f0e,194678,92827,92124,92589,91841,826,764,194678,193871,193646,93221,192542,91548,92391,92411,3186,91882,91791,91506,915,718,856,652,511,1431,825,526
2f17a43014d6848d,16380,1453,899,1217,547,709,653,16380,15990,15803,1583,13827,818,1275,2500,10593,854,505,779,586,604,530,570,548,1816,1078,650
03dafa7b9312bf5b,98101,1473,728,1546,917,816,758,98101,97538,97354,1167,96386,610,1375,2657,93134,685,863,575,551,761,415,726,593,1739,1053,608
10f30497dae2b4d3,22602,1627,879,1555,873,705,646,22602,21954,21747,1512,20583,777,1298,2426,17122,828,826,696,568,457,524,421,447,1801,1091,638
012448397ce21108,102226,954,441,753,389,545,488,102226,101032,100837,1270,99747,558,1299,2402,3453,413,360,525,583,486,541,448,814,1240,780,349
8d7b9cfbe82c5e73,199657,94440,93690,94119,93271,1106,962,199657,198794,198633,94072,197112,93277,93417,93138,101692,93602,93221,93130,92617,90938,92568,90910,97791,1912,1155,695
edf7fcef01f1723d,8944,1494,787,1388,727,671,618,8944,8553,8276,1415,6872,626,1119,2463,3755,745,690,585,467,621,429,562,459,2127,1524,532
11c442095e1ca45f,52339,45442,44669,45660,860,716,656,52339,51619,51428,45362,50114,44534,44480,44108,3691,44619,815,44489,43697,775,43639,739,614,1417,867,472
071af6846897572a,37807,31582,30740,31702,30891,620,561,37807,37633,37420,31890,36263,30252,30761,30899,3483,30687,30817,30211,28591,1352,28545,1316,562,1436,930,432
163dcf278bc396e1,88360,81544,80818,81385,80664,724,666,88360,87793,87629,81740,86449,80817,80753,80448,3470,80768,80631,80727,79885,78259,79788,78211,628,1521,898,527
915c27ba32235e4b,99694,1308,726,1318,656,683,625,99694,98378,98146,1275,97011,560,1109,92243,93432,682,600,524,416,90044,378,89979,89980,1730,1065,582
81acf91919260251,23013,1477,751,1364,757,666,610,23013,21849,21653,1532,20555,755,1304,2517,17258,697,670,678,526,580,483,542,461,1544,777,694
a9468ce3c1253805,8477,1544,851,1548,991,746,692,8477,8344,8139,1474,6968,756,1234,2411,3633,795,922,627,557,506,517,470,510,1729,1135,525
e1f7a600bf64e1d1,101282,1233,673,1143,588,742,688,101282,100470,100239,1356,98866,710,1274,93575,95432,629,549,673,564,91602,516,91558,91899,2030,1280,658
2977aef4edb0c3b9,76037,1597,804,1457,701,749,688,76037,75778,75520,1149,73484,459,67424,67853,3854,758,660,426,66582,65595,66530,65556,566,2040,1320,641
6e254fd3f3b9e123,100328,1398,632,1220,566,817,760,100328,99570,99323,1120,97436,539,1358,2366,93847,591,483,506,617,565,559,522,90297,1778,1130,574
0e6b9132bc150d0f,8895,1726,998,1586,847,748,689,8895,8216,7998,1312,6853,687,1297,2342,3588,957,813,651,506,452,449,415,431,1823,1105,645
f75a924e19119924,10045,1724,1049,1466,786,792,737,10045,9134,8869,1444,6958,759,1269,2775,3609,1006,741,724,468,812,409,781,542,1646,1021,547
fd654e3049c231bb,162966,58463,57708,58602,57249,689,644,162966,162710,162574,58059,161073,57063,57864,57527,101237,57656,57205,57026,1170,922,1118,891,97953,1735,1074,481
97f9da11682e657c,9574,1641,801,1462,788,741,682,9574,9028,8820,1409,7493,698,1235,2959,4288,747,750,654,432,728,388,689,781,1786,1003,715
5bf108fc8e7b8d69,9212,1930,1062,1811,914,775,717,9212,8899,8683,1342,7386,602,1302,2942,4008,929,867,563,530,822,486,785,844,1644,1003,567
bd975c38992a8e4b,12497,1558,855,1263,637,756,702,12497,11422,11178,1121,9672,555,1250,2909,6301,818,592,525,565,831,527,804,678,2209,1476,648
2a5dec05fb46b221,9604,1573,817,1539,859,730,673,9604,9137,8873,1313,7491,703,1320,2803,4176,766,810,590,647,650,598,613,553,2145,1445,616
34d7bdd468b42194,180002,79618,78769,79242,78467,522,465,180002,179202,179044,79473,177811,78524,78358,77991,4457,78729,78385,78484,77454,75357,77400,75292,1139,1574,1095,409
6f2967a798f92c68,198614,93978,93245,93604,93016,799,720,198614,197902,197667,93899,196470,93093,93812,93830,100833,93191,92935,93024,92857,91423,92815,91310,412,2074,1327,663
3a440dc66e518ab5,9255,1792,982,1653,946,715,657,9255,8617,8404,1363,7112,635,1362,2865,3700,927,903,594,584,692,539,656,475,1796,1125,597
8d7d56c1da194aa3,137425,31681,30752,31615,30744,730,634,137425,136628,136391,31343,133998,30516,30204,30467,101877,30697,30680,30447,29428,1145,29377,1056,98254,1983,1576,336
a4e143ab75453fbf,9249,1582,882,1648,944,879,812,9249,8546,8322,1583,7000,832,1243,2963,3708,832,799,798,596,860,540,788,688,1605,1039,498
b222ee905557e14a,10013,1813,1121,1506,871,821,763,10013,9083,8874,1524,7514,814,1624,2711,3894,1063,820,777,983,604,930,566,627,1644,1010,561
f2a497b462b7c6c3,101807,94458,93733,94313,93597,448,408,101807,100964,100738,94403,99537,93689,94024,93697,3427,93626,93554,93605,869,91952,821,91910,530,1397,926,397
610087ac177c3171,200321,94467,93684,95838,1674,721,666,200321,199517,199318,94469,197793,93610,93839,94124,101337,93627,1635,93566,92859,91916,92803,91873,98353,1539,930,535
84b067f7ef7b8e35,296350,94323,1035,93810,93065,641,581,296350,294978,294649,93811,292795,91998,92805,93004,197863,992,93011,91960,90602,1267,90560,1230,567,1553,897,584
abd9777e36448caf,9092,1678,963,1784,1133,748,690,9092,8700,8460,1539,7082,810,1331,2674,3735,915,1013,737,609,717,551,672,414,1969,1302,590
35150e56d74a89d5,10019,3128,2476,3201,2611,695,638,10019,8981,8767,2998,7523,2232,2115,2616,3254,2430,2571,2201,1512,398,1407,366,444,1614,1014,493
e7d58c11c871d9bd,9368,1676,883,1753,992,724,663,9368,8590,8335,1590,7059,893,1243,2768,3583,817,795,824,493,629,455,590,544,1661,1005,588
055b60fc04fc73b7,9147,1958,1177,1566,869,731,663,9147,8997,8769,1572,6810,811,1163,2740,3567,1096,821,778,514,678,482,643,616,1695,1058,562
e431e350d214c80e,142278,38986,38061,38654,37946,680,626,142278,141922,141715,38695,140592,37881,37786,38028,100921,37932,37898,37853,36959,35942,36914,35911,605,1782,1127,590
b601d39d00bd5979,23460,1291,810,1285,726,777,717,23460,23000,22785,1435,21679,851,1133,2354,18596,747,688,817,538,513,504,479,849,2039,1338,616
11b70a5544db9d02,9170,1755,1050,1491,783,831,770,9170,8713,8500,1563,7209,765,1284,2750,4004,947,738,717,644,723,588,685,621,1805,1127,609
84bcf955b1b37a34,49127,1271,670,41329,40564,784,726,49127,48191,48019,41656,46823,40849,40845,40767,3775,630,40514,40810,39943,38411,39895,38367,692,1696,1068,523
f884b52a82131db5,101762,1123,635,1397,838,751,691,101762,101055,100940,1257,99963,669,1142,2526,96795,596,799,637,515,520,467,494,461,1845,1117,653
92ee98426b547423,10136,1643,821,1577,842,783,724,10136,9957,9689,1217,7353,527,1304,2941,4116,760,796,492,574,716,500,673,666,1786,1203,503
bf4cb31249a6c377,96382,1316,605,1230,604,785,714,96382,95670,95476,1360,94618,673,1303,2652,91356,559,559,637,602,723,557,689,544,1577,1050,443
6341f5c97d3cdc31,9330,1388,719,1423,756,593,536,9330,8342,8116,1421,6805,787,1179,2442,3614,671,696,749,528,526,489,490,654,1743,1110,567
39777aa69dfd1fe6,71231,1846,976,1571,862,727,670,71231,71066,70829,1719,69475,1094,62991,62866,4382,913,816,1058,62197,60842,62125,60750,808,1989,1171,744
d96c0cba51f15d48,77433,1381,723,1290,660,749,692,77433,77200,76933,1636,75514,986,1510,70737,72122,682,605,942,597,68715,553,68676,68278,1921,1316,504
d65d4e5ed9da86b9,8851,1898,952,1637,837,662,608,8851,8346,8130,1450,6866,796,1118,2942,3632,836,787,727,477,800,445,755,604,1745,1083,591
7434fcbb74bb06cc,204601,1224,690,1102,538,755,696,204601,203606,203367,1388,201712,783,1431,99696,198404,644,508,750,732,97587,685,97499,96992,1875,1072,728
8f36cdcbc99cb139,60771,1667,985,1351,774,739,680,60771,60388,60153,1446,58642,760,1272,2600,55305,949,736,629,577,617,531,583,543,1904,1194,642
78fdec14402d1340,10045,1595,824,1537,795,616,561,10045,9126,8914,1261,7767,651,1254,2784,3454,789,719,622,613,728,580,687,522,1609,946,566
8749cc8767e3d67b,8909,1645,993,1379,613,726,666,8909,8566,8327,1485,6993,698,1390,2931,3693,942,571,652,622,763,583,722,604,1729,1186,469
58a24ee30a5b35a7,98579,1360,762,1373,858,685,629,98579,97779,97590,1318,96506,700,1428,2445,93213,704,804,668,654,434,602,398,426,1435,933,426
dafce12792cfcedf,9895,1515,828,1292,648,682,625,9895,9265,8974,1103,7046,547,1399,2574,3589,783,552,504,498,565,459,531,450,2005,1203,725
2ff7cdb3b2a314f2,38523,1479,759,1531,771,679,612,38523,37573,37384,1322,36125,681,1399,2838,32624,714,732,637,478,565,427,517,508,1633,1024,535
73a60d048c1e7053,50277,1548,768,1483,792,706,646,50277,49384,49183,43664,48184,42866,42209,42569,3907,719,679,956,41477,831,41434,791,794,1719,1085,564
01537a04340e4ea3,8371,1823,1108,1467,757,680,622,8371,8177,7985,1435,6749,808,1384,2590,3483,1058,715,771,461,612,419,585,510,1679,978,599
ade28715c0e215a5,197285,95683,95037,95722,94977,662,605,197285,196868,196688,96097,195703,95341,95545,95737,97980,94988,94928,95235,94567,93831,94518,93792,590,1877,1072,730
9964e5c7c5edaa7c,89820,1584,717,1631,934,777,717,89820,89373,89173,1599,87887,722,1197,83346,84485,665,897,687,555,81021,527,80970,80980,1664,1042,551
9cff2a305dde8e51,555823,47560,46769,47557,46781,402181,402114,555823,554938,554708,47596,553483,46786,147070,46915,404422,46709,46734,46745,100797,882,100760,844,608,1666,1029,559
b89c6b6f7cbf7d86,98147,1490,743,1404,864,745,686,98147,97008,96801,1556,95593,906,89523,89382,4065,699,823,865,88649,87349,88598,87262,678,1756,1142,527
29e5bc5ccfaca166,147313,43520,42561,43489,42678,687,629,147313,147195,147033,43084,145922,42330,42805,43088,101111,42427,42583,42286,42090,40765,42053,40723,491,1998,1187,735
2040f9ca13992607,9358,1593,825,1522,836,701,640,9358,8710,8459,1509,7197,845,1176,2861,3854,777,747,807,491,701,456,675,708,1786,1116,592
eed8acf2558b2f26,9007,1597,955,1390,639,533,484,9007,8337,8154,1285,6853,596,1344,2612,3529,914,583,545,446,535,407,498,498,1660,980,591
4c3a4129751290e7,9678,1466,730,1347,599,821,751,9678,9208,8874,1185,6904,587,1153,2554,3494,686,562,548,496,523,455,488,521,1627,996,553
2ce78a32966bc85f,9179,1766,1109,1444,788,776,718,9179,8499,8306,1540,7163,802,1172,2600,3707,1067,744,764,404,673,358,629,604,1521,877,570
0c2cba546c6976c1,9452,1497,813,1358,751,679,621,9452,8999,8755,1498,7280,818,1349,2674,3850,769,718,776,490,575,436,536,455,2007,1331,595
2fbdefdb91415c51,198347,94810,94345,94501,93877,762,704,198347,197352,197217,94380,195729,93731,93222,93227,100454,94298,93841,93701,92311,1165,92261,1127,404,1960,1271,583
c1dacbde9f8b5ce9,9552,1447,768,1449,743,707,650,9552,8955,8715,1170,7379,595,1244,2897,3623,723,643,573,524,780,474,751,581,1840,1243,518
d56e5960c3ad9e89,9751,1733,1046,1723,937,802,739,9751,9406,9185,1272,7696,694,1359,2685,3994,987,819,659,645,634,592,598,553,1741,1096,574
2d8341f9c1b4b053,198750,92142,91280,92252,91527,571,525,198750,197610,197469,92329,196313,91369,190436,190391,3520,91244,91481,91339,100010,100135,99974,100002,575,1548,963,505
927c862ba21a409a,100268,1427,749,1349,647,753,696,100268,98921,98731,92321,97125,91491,90976,91397,3769,714,604,91452,90116,89420,90082,89378,534,1788,1085,626
a6fe1d640d52d6a6,9551,1918,899,1344,695,662,606,9551,9028,8785,1131,7010,567,1234,2963,3722,787,647,534,624,787,591,753,570,1701,1044,591
44884da0e19ad5ee,74220,1259,498,1309,683,707,652,74220,73384,73217,1209,72228,662,1228,2342,68820,443,645,624,525,397,488,362,485,1942,1207,658
0867f22b26e63ccd,8786,1333,679,1362,764,706,649,8786,8670,8469,1372,7306,665,1447,2487,3874,633,668,580,613,509,553,470,602,1709,1014,624
a28019b1245791a3,7963,1789,955,1765,1058,676,619,7963,7509,7304,1345,6158,735,1268,2594,2967,912,1009,701,543,473,512,436,545,1295,803,419
96687b8dd105ba16,9656,1662,1016,1474,825,819,769,9656,8870,8680,1535,7474,833,1427,2875,4036,892,784,795,609,744,556,708,596,1774,1135,566
e0b3a177d9891d4c,198259,93076,92305,92723,92051,590,531,198259,197733,197577,92856,196416,91998,92880,92692,4009,92258,92009,91958,92039,90481,91965,90416,943,1482,1059,329
36887c62631c4716,286324,79248,78241,79153,78453,805,734,286324,286228,286014,79644,284550,78895,78427,78142,204216,78190,78402,78852,77508,69113,77461,69073,625,1953,1209,645
8c599203ba6777cf,26132,1305,661,1251,627,723,664,26132,25665,25482,1277,23644,538,17541,17583,3943,618,541,465,16749,15537,16682,15445,687,1752,1071,603
2989347a58c75525,193498,87272,86600,86856,86351,831,751,193498,191646,191415,87384,190030,86656,86203,86137,101787,86526,86318,86617,85429,84022,85382,83979,97994,1930,1278,572
53f2d270cd65ef8c,9891,1576,983,1385,649,693,638,9891,9180,8932,1439,7675,705,1570,2209,3472,897,609,668,880,419,840,383,395,1869,1146,645
7d409287f79f802e,97077,1380,584,1359,577,715,660,97077,96454,96198,1319,94853,635,1123,2452,91660,538,493,602,493,651,455,612,636,1638,942,627
73b5f567066f6fb0,9322,1632,969,1428,861,807,739,9322,8857,8639,1496,7412,882,1315,2465,3982,923,828,843,589,621,546,582,685,1868,1158,638
145126fa5c0eb171,102021,95813,95039,95815,95098,760,688,102021,101667,101496,96341,100573,95122,94775,94912,3592,94950,94968,95091,92875,1274,92671,1225,445,1588,1063,449
0bf035df8e1a261e,9897,1503,760,1598,963,715,656,9897,8990,8775,1467,7592,756,1525,2795,3823,713,922,719,550,760,491,733,676,1651,1055,521
108a63ceaeb27c97,49629,1394,702,1208,667,711,655,49629,48472,48209,1423,46169,823,40837,41209,3197,660,631,788,40093,39159,40034,39119,538,1505,967,498
c0a55786296dedba,190849,89535,88579,89302,88386,609,548,190849,190629,190454,89598,189021,88645,88476,87978,98314,88526,88333,88601,87635,837,87587,801,560,1657,1042,541
9436e25e53c6d93d,93900,1396,754,1044,574,725,670,93900,92987,92754,86329,91264,85625,85405,85645,3551,702,546,85539,84541,83772,84485,83739,581,1385,958,337
08fcf52ce524cd7b,387013,1468,807,1497,667,751,693,387013,386188,385885,1549,384447,591,1317,2725,381122,762,592,558,573,551,525,513,572,1953,1316,550
056c15956447de24,23301,1735,908,1578,803,670,617,23301,22671,22437,1427,21164,778,1164,16270,17790,861,720,741,564,14342,535,14298,14680,1704,1033,597
0f7207cca5b388f6,102520,1513,862,1138,658,647,591,102520,99766,99564,1447,98412,824,92233,91986,4117,810,618,777,91350,89808,91307,89764,607,1712,1036,597
9f8b637ae95a79b9,28691,21802,21052,21452,20700,680,624,28691,28512,28319,21554,27185,20733,21187,20978,3895,20964,20658,20695,20377,944,20334,914,640,1944,1082,787
914fc785cc5d2721,100233,1556,890,1319,683,729,673,100233,99603,99383,91642,97381,90790,91273,91167,3904,838,631,90735,612,88656,576,88613,694,1787,987,691
5ed2f56fb147cbaf,70258,63806,62713,63303,62408,822,766,70258,69591,69393,63284,68160,62501,62263,62176,3815,62677,62343,62453,61500,59954,61459,59925,535,1569,943,555
428b848ec38ecd36,12773,5557,4761,5948,5246,697,637,12773,11775,11506,5080,9745,2241,4537,4708,3268,4705,5208,2211,608,1004,551,962,493,1476,797,585
cfcc0324e8994192,9498,1354,791,1478,804,710,653,9498,8295,8058,1405,7011,611,1614,2453,3352,742,758,572,429,569,381,543,431,1725,1041,596
6bce466d9a191284,8780,1353,717,1413,756,699,644,8780,8453,8205,1295,7040,660,1100,2597,3658,674,711,621,488,701,451,622,388,1970,1270,622
59c14f1084d7398f,99953,1322,767,1592,906,726,667,99953,99359,99155,1337,98102,655,1612,2714,94486,722,727,621,844,539,794,508,456,1736,1000,654
e3a05aa02dd5fbb5,105835,1678,1085,1622,957,555,505,105835,104315,104054,1366,103184,712,97948,98314,3371,1037,906,678,97194,96280,97153,96240,606,1438,847,515
fc667ec08fb462cd,76634,1669,924,1619,853,912,850,76634,75707,75477,1466,73944,667,1342,2715,70387,876,820,628,564,695,504,648,704,1908,1189,643
918eb32d3aafe49f,79287,73202,72444,73076,72369,573,516,79287,79131,78902,72657,76983,71998,71742,71997,3192,72402,72323,71966,71017,69596,70974,69566,648,1278,678,521
e2718c96bb914219,197559,1468,744,1497,877,768,724,197559,196891,196695,1712,195549,844,95723,95817,98061,685,680,804,94908,92739,94850,92686,642,1500,964,462
